S.No,state_code,latitude,longitude,zip_code,city,name,labels,founded_at,closed_at,period,first_funding_at,last_funding_at,Funding period,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,total_rounds,avg_participants,is_top500,status
92,CA,37.779281,-122.419236,94105,San Francisco,BookFresh,1,01-01-2007,12/31/2013,2556,7/28/2009,7/28/2009,0,2.5726,2.5726,2.4795,4.6685,7,1,500000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,acquired
93,CA,37.779281,-122.419236,94110,San Francisco,Singly,1,12/21/2010,12/31/2013,1106,02-01-2011,4/23/2012,447,0.1151,1.3397,1.8329,2.6712,24,2,8950000,2,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,1,acquired
94,NY,40.753881,-73.978852,10173,New York,TxVia,1,01-01-2006,12/31/2013,2921,10-01-2007,10/26/2010,1121,1.7479,4.8192,4.0027,4.8192,8,4,55350000,2,0,1,0,0,finance,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4,4,1,acquired
95,CA,37.406914,-122.09037,94043,Mountain View,Blue Vector Systems,0,01-01-2002,8/31/2010,3164,9/21/2005,9/21/2005,0,4,4,0,0,1,1,4000000,0,1,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,1,closed
96,IL,41.878984,-87.637,60606,Chicago,Open Kernel Labs,1,01-01-2006,12/31/2013,2921,9/13/2007,07-06-2012,1758,1.6986,6.5151,3.2849,4.9315,3,5,10764323,3,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,acquired
97,NJ,40.535316,-74.521435,8873,Somerset,Elanti Systems,0,01-01-2007,02-11-2012,1867,5/29/2008,5/29/2008,0,1,1,0,0,1,1,5500000,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,closed
98,CA,37.779281,-122.419236,94105,San Francisco,Astrid,1,01-01-2008,12/31/2013,2191,4/13/2012,4/13/2012,0,4.2849,4.2849,2.4164,5.5151,7,1,400000,2,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,acquired
99,CA,37.863464,-122.3153453,94710,Berkeley,Nordic Windpower,0,01-01-2007,04-10-2013,2291,10-02-2007,01-05-2010,826,1,3,0,0,3,3,54000000,0,1,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2.6667,1,closed
100,GA,34.070958,-84.274733,30009,Alpharetta,Visiprise,0,01-01-1985,05-03-2009,8888,10/17/2005,10/17/2005,0,21,21,0,0,2,1,32000000,0,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1,closed
101,WA,39.78373,-100.445882,98104,Seattle,Hubspan,1,01-01-2000,12/31/2013,5113,10/14/2005,10/14/2005,0,5.789,5.789,0,0,1,1,13000000,0,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,acquired
102,WA,47.614422,-122.192337,98004,Bellevue,iConclude,1,01-01-2005,12/31/2013,3286,02-01-2005,04-10-2006,433,0.0849,1.2712,0,0,5,3,12500000,0,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2.3333,1,acquired
103,CA,37.314002,-121.932365,95128,San Jose,41st Parameter,1,01-01-2004,12/31/2013,3652,05-08-2006,04-11-2012,2165,2.3507,8.2822,1.0027,8.2849,16,4,38064570,2,1,0,0,0,security,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,3,1,acquired
104,CA,37.748676,-122.415813,94110,San Francisco,Aardvark,1,07-01-2007,09-01-2011,1523,01-01-2007,10-01-2008,639,0,1,2,5,21,2,6000000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,1,acquired
105,VA,38.030823,-78.48158,22902,Charlottesville,Hotelicopter,0,06-01-2006,08-01-2012,2253,11/17/2008,3/31/2011,864,2,5,1,6,4,2,5000000,6,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,closed
106,VA,39.035298,-77.430125,20166,Dulles,Anystream,1,01-01-2000,12/31/2013,5113,01-01-2000,02-07-2007,2594,0,7.1068,6.0055,10.9041,9,3,59000000,3,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,acquired
107,IL,39.78373,-100.445882,60607,Chicago,CakeStyle,0,08-01-2011,08-01-2013,731,8/13/2012,8/13/2012,0,1,1,0,1,2,1,1000000,2,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
108,CA,37.758062,-122.418642,94110,San Francisco,Fluther,1,01-01-2007,12/31/2013,2556,9/21/2009,9/21/2009,0,2.7233,2.7233,0.9151,6.3096,5,1,600000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,acquired
109,CT,41.853615,-72.70375,6002,Bloomfield,Pocket Communications Northeast,0,01-01-2006,01-01-2012,2191,11-01-2008,2/20/2009,111,3,3,3,4,0,2,125000000,2,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,closed
110,CA,34.01052,-118.495981,60401,Santa Monica,Goodreads,1,1/15/2007,12/31/2013,2542,11-01-2007,12-09-2009,769,0.7945,2.9014,3.0493,6.5233,11,2,2750000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,1,acquired
111,CA,37.3821368,-121.970505,95054,Santa Clara,Woven Systems,1,01-01-2003,12/31/2013,4017,12-01-2005,9/25/2007,663,2.9178,4.7342,0,0,1,2,30000000,0,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2.5,1,acquired
112,CA,37.433646,-121.886704,95035-6261,Milpitas,Kolorific,0,01-01-2003,07-07-2012,3475,01-05-2007,01-05-2007,0,4,4,0,0,0,1,7000000,0,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,closed
113,CA,37.45604,-122.165399,94025,Menlo Park,Krugle,1,01-01-2006,12/31/2013,2921,5/31/2006,5/31/2006,0,0.411,0.411,0,2.5342,10,1,6100000,2,1,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,1,acquired
114,CA,32.721834,-117.161797,92101,San Diego,Flud,0,10-01-2010,08-08-2013,1042,4/13/2011,09-01-2012,507,1,2,2,3,12,3,2100000,2,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,closed
115,CA,37.779281,-122.419236,94103,San Francisco,Chomp,1,09-09-2009,12/31/2013,1574,11-01-2009,03-11-2010,130,0.1452,0.5014,0.4959,3.011,10,2,2565000,3,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.5,1,acquired
116,CA,37.584103,-122.366082,94010,Burlingame,Origen Therapeutics,0,01-01-1997,08-03-2012,5693,10-03-2007,10-03-2007,0,11,11,0,0,0,1,2000000,0,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,closed
117,NC,35.76524,-78.731161,27606,Raleigh,Inlet Technologies,1,01-01-2003,12/31/2013,4017,7/26/2005,09-08-2008,1140,2.5671,5.6904,2.0027,2.0027,3,3,22400000,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,3.6667,1,acquired
118,NY,40.740441,-73.993376,10011,New York,ShopWiki,1,06-01-2005,12/31/2013,3135,07-01-2006,07-01-2006,0,1.0822,1.0822,6.0027,6.0027,12,1,6250000,1,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,acquired
119,NY,40.750519,-73.993494,10001,New York,Fondu,1,02-01-2010,12/31/2013,1429,11-01-2011,11-01-2011,0,1.7479,1.7479,1,2.1096,4,1,575000,2,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,acquired
120,MA,42.387597,-71.099497,2143,Somerville,Loudcaster,0,08-01-2009,01-01-2012,883,08-01-2009,03-01-2010,212,0,1,0,0,1,2,53000,1,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,closed
121,CA,37.522281,-122.258139,94065,Redwood City,TwoFish,1,01-01-2006,12/31/2013,2921,12-01-2006,10-10-2008,679,0.9151,2.7753,3.0027,3.6466,6,2,9500000,2,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2.5,1,acquired
122,TX,40.694599,-73.990638,78701,Austin,Workstreamer,0,10-01-2009,06-01-2013,1339,01-01-2009,7/27/2010,572,-1,1,-2,0,7,2,3500000,2,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,closed
123,NY,40.729839,-73.991781,10003,New York,Qwiki,1,10-01-2009,12/31/2013,1552,07-10-2010,3/31/2011,264,0.7726,1.4959,-0.5863,3.7534,14,3,10500000,3,0,1,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,6.3333,1,acquired
124,CA,37.54827,-121.988572,94538,Fremont,Redwood Systems,1,01-01-2008,12/31/2013,2191,10-03-2008,5/30/2012,1335,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,2.25,1,acquired
125,MA,42.37564,-71.2358,2451,Waltham,Artisan Pharma,1,01-01-2006,12/31/2013,2921,09-06-2006,7/20/2010,1413,0.6795,4.5507,0,0,2,5,85381111,0,0,0,1,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,3,4.6667,1,acquired
126,MD,39.436844,-76.618704,21093,Timonium,Bill Me Later,1,01-01-2000,12/31/2013,5113,03-01-2006,12-01-2007,640,6.1671,7.9205,8.0055,11.2548,6,3,100000000,3,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2.5,1,acquired
127,PA,40.441694,-79.990086,15213,Pittsburgh,Bueda,0,01-04-2009,06-01-2013,1609,01-01-2008,07-01-2010,912,-1,1,0,1,3,2,125000,2,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,closed
128,VA,38.958402,-77.357974,20191,Reston,Defywire,0,01-01-2003,05-01-2008,1947,4/26/2005,3/27/2007,700,2,4,0,0,2,2,10600000,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,closed
129,CA,37.554214,-121.977451,94538,Fremont,Silicon Clocks,1,01-01-2004,12/31/2013,3652,06-02-2006,06-08-2009,1102,2.4192,5.4384,2.0027,2.0027,2,3,26100000,1,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3.5,1,acquired
130,NY,40.762674,-73.9821315,10019,New York,TheMarkets,1,01-01-2000,12/31/2013,5113,07-12-2007,07-12-2007,0,7.5315,7.5315,10.7342,10.7342,2,1,30000000,1,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,acquired
131,IL,41.875555,-87.624421,60606,Chicago,Netgamix Inc,0,9/24/2010,04-03-2012,557,10/15/2011,07-01-2012,260,1,2,1,1,6,3,132885,2,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,closed
132,CA,37.55911,-122.303493,95054,Santa Clara,Sentrigo,1,10-01-2006,12/31/2013,2648,05-08-2007,12/21/2010,1323,0.6,4.2247,-0.7479,4.4767,9,3,9500000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2,1,acquired
133,CA,37.440682,-122.123103,94303,Palo Alto,Netli,1,01-01-2000,12/31/2013,5113,2/13/2006,2/13/2006,0,6.1233,6.1233,6.0055,6.0055,9,1,18000000,1,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,1,acquired
134,OH,39.099909,-84.504243,45202,Cincinnati,Define My Style,0,02-01-2010,01-01-2012,699,12-02-2011,12-02-2011,0,2,2,2,2,4,1,690000,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,closed
135,GA,33.749099,-84.390185,30305,Atlanta,Firethorn,1,01-01-2001,12/31/2013,4747,03-01-2006,01-02-2007,307,5.1644,6.0055,0,0,1,3,25131611,0,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,acquired
136,CA,37.404788,-121.940842,95134,San Jose,Wellcore,0,01-01-2007,07-01-2013,2373,07-12-2010,07-12-2010,0,4,4,0,0,1,1,2000000,0,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,closed
137,MA,42.3634664,-71.0786638,2142,Cambridge,Taligen Therapeutics,1,01-01-2004,12/31/2013,3652,08-01-2005,8/23/2010,1848,1.5836,6.6466,5.0055,7.0877,4,3,78750000,2,0,0,1,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,3.5,1,acquired
138,CA,37.551441,-122.291435,94403,San Mateo,Adap.tv,1,11-01-2006,12/31/2013,2617,02-01-2007,3/28/2011,1516,0.2521,4.4055,3.3151,6.7918,27,5,48500000,3,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,3,2.5,1,acquired
139,CA,37.7795182,-122.3902619,94107,San Francisco,Current Media,0,01-01-2005,8/20/2013,3153,7/29/2005,7/29/2005,0,1,1,5,8,12,1,15000000,2,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,closed
140,CA,37.3166526,-122.05074,95008,Campbell,ParAccel,1,01-01-2007,12/31/2013,2556,12-10-2007,4/25/2012,1598,0.9397,5.3178,0,0,13,5,74000000,0,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,5.3333,1,acquired
141,CA,37.783171,-122.392901,94107-4132,San Francisco,Arch Rock Corporation,1,01-01-2005,12/31/2013,3286,10-01-2005,05-02-2007,578,0.7479,2.3315,2,2,6,2,15000000,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,1,acquired
142,NY,37.09024,-95.712891,10014,New York,SpiralFrog,0,01-01-2004,3/20/2009,1905,01-01-2006,12-01-2007,699,2,4,3,5,8,3,45000000,3,0,1,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,closed
143,CA,37.400367,-121.985711,95054,Santa Clara,Plusmo,1,06-01-2006,12/31/2013,2770,05-01-2008,05-01-2008,0,1.9178,1.9178,2.0027,2.0027,4,1,4410000,1,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,acquired
144,VA,39.001619,-77.403201,20166,Sterling,ZipList,1,01-01-2010,12/31/2013,1460,01-01-2010,11/24/2010,327,0,0.8959,2,2.6767,9,2,4500000,2,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,acquired
145,CA,37.788653,-122.401333,94105,San Francisco,Involver,1,01-01-2007,12/31/2013,2556,09-02-2008,10/14/2010,772,1.6712,3.7863,4.6685,5.6849,11,3,11040000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2.5,1,acquired
146,CA,37.779281,-122.419236,94107,San Francisco,Lionside,1,01-01-2009,12/31/2013,1825,11/19/2010,11/19/2010,0,1.8822,1.8822,1.3288,2.9479,6,1,1600000,2,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,1,acquired
147,NY,40.73901,-73.997259,10011,New York,Game Trust,1,01-01-2002,12/31/2013,4382,06-01-2005,11/15/2005,167,3.4164,3.874,7.7534,7.7534,3,2,9000000,1,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,1,acquired
148,CA,37.5484187,-122.3151646,94403,San Mateo,Nearbuy Systems,1,04-01-2010,12/31/2013,1370,7/21/2011,11/23/2012,491,1.3041,2.6493,0,3.6767,4,3,3282327,2,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,acquired
149,CA,37.55818,-122.276454,94404,Foster City,Visible Path,1,01-01-2002,12/31/2013,4382,03-01-2006,03-01-2006,0,4.1644,4.1644,5.5836,11.3918,5,2,24700000,5,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,1,acquired
150,GA,33.774486,-84.385448,30308,Atlanta,VT Silicon,0,01-01-2002,9/20/2010,3184,09-12-2007,11/19/2008,434,6,7,0,0,2,2,8800000,0,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,closed
151,CA,34.0342337,-118.4536137,90025,Los Angeles,GetBack,0,09-01-2007,11/22/2010,1178,11-06-2008,11-06-2008,0,1,1,1,1,1,1,1700000,1,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,closed
152,CA,37.835676,-122.263548,94609,Oakland,Slipstream,0,06-01-2010,05-01-2013,1065,8/31/2010,8/31/2010,0,0,0,0,1,1,1,20000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
153,CA,37.5541073,-121.9756765,94538,Fremont,HipLogic,1,01-01-2005,12/31/2013,3286,02-08-2008,12-02-2009,663,3.1041,4.9205,5.0027,8.3534,10,2,11500000,5,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2.5,1,acquired
154,CA,38.279431,-122.668452,94954,Petaluma,Dilithium Networks,0,01-01-2001,10-01-2012,4291,4/23/2003,06-03-2010,2598,2,9,4,11,12,7,98170000,3,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,5.2,1,closed
155,CA,37.7824533,-122.3879489,94107,San Francisco,Yobongo,1,01-01-2010,12/31/2013,1460,3/23/2011,3/23/2011,0,1.2219,1.2219,0.7479,2.6849,2,1,1350000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,acquired
156,IL,41.8851542,-87.6223183,60601,Chicago,Brickfish,1,11-01-2005,12/31/2013,2982,7/16/2010,7/16/2010,0,4.7068,4.7068,2.989,6.863,17,1,940261,2,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,acquired
157,MA,42.360253,-71.058291,2109,Boston,MyEnergy,1,06-04-2007,12/31/2013,2402,02-01-2009,02-03-2011,732,1.6658,3.6712,3.6658,3.6712,12,2,4000000,3,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,acquired
158,CA,37.36883,-122.03635,94085,Sunnyvale,LikeList,0,01-01-2008,12-06-2012,1801,12/15/2009,12/15/2009,0,2,2,1,1,5,1,5000000,1,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,closed
159,VA,38.881717,-77.089398,22201,Arlington,Social Collective,0,4/17/2009,03-06-2012,1054,4/18/2009,4/18/2009,0,0,0,1,1,3,1,20000,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
160,WA,47.60732,-122.335746,98101,Seattle,Pure Networks,1,01-01-2002,12/31/2013,4382,01-11-2006,01-11-2006,0,4.0301,4.0301,3.0027,3.0027,5,1,12500000,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,1,acquired
161,CO,39.568064,-104.977831,80112,Centennial,Internet Pawn,0,01-01-2009,03-01-2013,1520,05-05-2010,8/27/2013,1210,1,5,1,1,0,5,7228704,2,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,1,closed
162,IL,41.940611,-87.835972,60631,Chicago,NeuroTherapeutics Pharma,0,01-01-2006,06-01-2013,2708,5/20/2010,12/15/2011,574,4,6,5,5,5,2,55000000,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,4,1,closed
163,CA,37.560155,-122.285588,94404,San Mateo,Provade,1,01-01-2004,12/31/2013,3652,1/23/2006,08-11-2010,1661,2.063,6.6137,0,0,5,4,15180000,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,1,1,acquired
164,CA,37.404788,-121.940842,95134,San Jose,Infineta Systems,0,01-01-2008,01-01-2012,1461,05-07-2010,06-06-2011,395,2,3,2,4,4,2,30000000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2.5,1,closed
165,TX,30.268236,-97.740651,78701,Austin,Challenge Games,1,01-01-2006,12/31/2013,2921,07-10-2008,09-01-2008,53,2.5233,2.6685,3.0027,4.4247,11,2,14500000,3,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1.5,1,acquired
166,CA,37.758229,-122.439512,94114,San Francisco,Crowd Factory,1,01-01-2009,12/31/2013,1825,1/26/2011,1/26/2011,0,2.0685,2.0685,2.5808,4.3671,6,1,6500000,3,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,acquired
167,TN,35.149022,-90.051628,38103-4717,Memphis,Friendsignia,0,1/29/2012,06-01-2013,489,1/29/2012,1/29/2012,0,0,0,0,0,2,1,15000,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
168,NY,40.730646,-73.986614,10013,New York,Vizibility,1,07-01-2009,12/31/2013,1644,3/24/2010,02-06-2013,1050,0.7288,3.6055,1.589,4.1041,5,5,4705910,3,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,acquired
169,CA,37.5783263,-122.3485679,94010-4031,Burlingame,OpenFeint,1,01-01-2008,12/31/2013,2191,10/21/2010,10/21/2010,0,2.8055,2.8055,3.0027,4.6493,6,1,3000000,2,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,acquired
170,NY,40.743808,-73.983626,10016,New York,Tumblr,1,02-01-2007,12/31/2013,2525,10/31/2007,01-01-2012,1523,0.7452,4.9178,3.0438,6.8411,30,6,125250000,5,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,4,3.5,1,acquired
171,NY,40.730646,-73.986614,10013,New York,Hotlist,0,01-01-2008,05-01-2013,1947,05-01-2008,01-01-2012,1340,0,4,2,4,8,4,1449998,3,0,1,0,0,social,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,closed
172,MA,42.3751,-71.105616,2139,Cambridge,Crashlytics,1,02-01-2011,12/31/2013,1064,10/13/2011,04-10-2012,180,0.6959,1.189,0.663,2.6247,5,2,6000000,3,0,0,1,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,1,acquired
173,MN,45.006515,-93.46651,55441,Plymouth,BridgePoint Medical,1,01-01-2005,12/31/2013,3286,1/23/2007,3/25/2011,1522,2.0603,6.2301,0,0,7,3,28200000,0,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,3,1,acquired
174,CA,37.777741,-122.412198,94104,San Francisco,Recurve,1,08-01-2005,12/31/2013,3074,9/23/2008,6/17/2010,632,3.1479,4.8795,5.0027,5.0027,5,2,14000000,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,acquired
175,TX,30.35504,-97.801083,78730,Austin,Conformity,0,07-01-2007,01-01-2009,550,1/28/2009,1/28/2009,0,2,2,2,3,14,1,3000000,2,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,closed
176,WA,39.78373,-100.445882,98104,Seattle,Moprise,0,01-01-2010,07-01-2013,1277,07-08-2011,10-07-2011,91,2,2,1,1,6,2,2238055,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,closed
177,CA,37.779281,-122.419236,94108,San Francisco,Plizy,0,09-01-2010,06-01-2013,1004,5/19/2011,12/13/2012,574,1,2,2,2,5,2,5200000,2,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,closed
178,PA,40.0708709,-75.302716,19428,Conshohocken,ShopRunner,1,01-01-2010,12/31/2013,1460,8/19/2013,8/19/2013,0,3.6329,3.6329,1.1479,3.7781,4,1,75000000,4,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,acquired
179,MA,42.296111,-71.238524,2494,Needham,RatePoint,0,09-01-2006,02-02-2012,1980,1/29/2007,8/20/2010,1299,0,4,4,6,13,4,24500000,4,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2.5,1,closed
180,CA,33.63776,-117.855989,92660,Newport Beach,Digital Performance,0,01-01-2002,10-01-2012,3926,11/27/2006,02-05-2010,1166,5,8,0,0,3,3,4476171,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,1,closed
181,TX,30.2729209,-97.7443863,78701,Austin,Gowalla,1,8/28/2007,12/31/2013,2317,2/27/2008,1/28/2010,701,0.5014,2.4219,2.8192,5.8849,21,3,10400001,3,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,6,1,acquired
182,CO,40.138979,-105.124465,80501,Longmont,Copan Systems,1,01-01-2002,12/31/2013,4382,03-08-2006,2/17/2009,1077,4.1836,7.1342,5.0027,5.0027,8,3,68400000,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,6.5,1,acquired
183,CA,37.512318,-122.200914,94063,Redwood City,Replay Solutions,1,01-01-2004,12/31/2013,3652,12-05-2006,8/18/2008,622,2.9288,4.6329,0,0,13,2,15200000,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,acquired
184,NY,40.728425,-73.999882,10012,New York,Turf Geography Club,0,01-01-2011,02-01-2013,762,8/15/2011,08-02-2012,353,1,2,0,0,2,2,890000,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,closed
185,CA,37.779281,-122.419236,94108,San Francisco,skyrockit,0,01-01-2001,04-01-2012,4108,07-12-2011,07-12-2011,0,11,11,0,0,0,1,2600000,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,closed
186,IL,41.800255,-88.149362,60563,Naperville,Cartavi,1,01-01-2009,12/31/2013,1825,11/13/2012,11/13/2012,0,3.8685,3.8685,3.8301,4.0877,7,1,1226270,2,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,acquired
